,address,address_rus,atm_group,id,isTrain,lat,long,target
4978,"VANEEVA, 2             Minusinsk      ","улица Ванеева, 2, Минусинск, Красноярский край, Россия, 662603",8083.0,4195.0,True,53.689673,91.674458,0.218608316699716
4979,"SVOBODNIY, 79          Krasnoyarsk    ","Свободная улица, микрорайон Энергетики, Ленинский район, Красноярск, Россия",8083.0,4198.0,True,56.001831,93.029207,0.1751548931716512
4980,"P. SMORODINA, 13A      Lipetsk        ","улица Петра Смородина, 13А, Липецк, Россия",8083.0,4199.0,True,52.588657999999995,39.535422,0.1952247940560268
4981,"MOSKOVSKIY, 171a       Sankt-Peterburg",,8083.0,4216.0,True,30.31983,59.862321,0.2014918648358556
4982,"GOR'KOGO, 55           Kaliningrad    ","улица Горького, 55, Калининград, Россия, 236029",8083.0,4219.0,True,54.727656,20.508682,0.1036944272458357
4983,"KULAKOVSKOGO, 48       Yakutsk        ","улица Кулаковского, 48, Якутск, Республика Саха (Якутия), Россия, 677013",8083.0,4226.0,True,62.016906000000006,129.703944,0.1436291367260338
4984,"ENERGETIKOV, 2         Yakutsk        ","переулок Энергетиков, 2, Якутск, Республика Саха (Якутия), Россия, 677001",8083.0,4229.0,True,62.045892,129.764508,0.13054947041976395
4985,metro Rechnoy Vokzal   Novosibirsk    ,"метро Речной вокзал, Ленинская линия, Новосибирск, Россия",8083.0,4239.0,True,55.008573,82.937821,0.09253418454757137
4986,"VOYKOVA, 1B            Murom          ","улица Войкова, 1, Муром, Владимирская область, Россия, 602256",8083.0,4240.0,True,55.57994300000001,42.036654999999996,0.19161579605899265
4987,"SH.Petropavlovskoye,19 Petropavlovsk-K","Петропавловское шоссе, 19, Петропавловск-Камчатский, Камчатский край, Россия",8083.0,4243.0,True,52.976878,158.69202099999998,0.13413954043663262
4988,"OYUNSKOGO, 5           Yakutsk        ","улица Ойунского, 5, Якутск, Республика Саха (Якутия), Россия, 677027",8083.0,4248.0,True,62.026811,129.71569399999998,0.20628647619887186
4989,"CHEKHOVA, 37           YUzhno-Sakhalin","улица Чехова, 37, Южно-Сахалинск, Сахалинская область, Россия",8083.0,4252.0,True,46.95694,142.735373,0.218608316699716
4990,"KUSTARNIY,1            TOMSK          ","Кустарный переулок, 1, микрорайон Телецентр, Томск, Россия, 634003",8083.0,4269.0,True,56.496145,84.965974,0.2092409988911217
4991,"KALININA, 69           Kazan          ","улица Калинина, 69, Вахитовский район, Казань, Республика Татарстан, Россия, 420043",8083.0,4273.0,True,55.783463,49.14841,0.20017986217508527
4992,"BOLSHEVISTSKAYA,52.1   Novosibirsk    ","Большевистская улица, 52/1, Новосибирск, Россия, 630083",8083.0,4277.0,True,54.994987,82.965875,0.12096039477057186
4993,"MOZHAYSKOE SH., 19     Moskva         ","Можайское шоссе, 19, Москва, Россия, 121471",8083.0,4284.0,True,55.720276,37.43013,0.18148570708751613
4994,"TVERSKAY, 15           Moskva         ","Тверской бульвар, 15с1, Москва, Россия, 123104",8083.0,4285.0,True,55.760985999999995,37.600657,0.218608316699716
4995,"LEBEDEVA, 1            Bolshoy Kamen  ","улица Лебедева, 1, Большой Камень, Приморский край, Россия",8083.0,4299.0,True,43.119879,132.346276,0.09240494313144228
4996,"LEBEDEVA, 1            Bolshoy Kamen  ","улица Лебедева, 1, Большой Камень, Приморский край, Россия",8083.0,4300.0,True,43.119879,132.346276,0.10070795158641396
4997,"Krasnoarmeyskaya, 88   CHelyabinsk    ","Красноармейская улица, 88, Челябинск, Россия, 454090",8083.0,4303.0,True,55.167857999999995,61.412714,0.08835091129343532
4998,"Kosmonavtov SH, 393/1  Perm           ","шоссе Космонавтов, 393/1, Пермь, Россия, 614500",8083.0,4305.0,True,57.95178000000001,56.118474,0.03561847680182816
4999,"LENINA, 31             KHorinsk       ","улица Ленина, 31, село Хоринск, Хоринский район, Республика Бурятия, Россия",8083.0,4320.0,True,52.159929,109.76652800000001,0.10688978397463196
5000,"Tushinskaya, 17        Moskva         ","Тушинская улица, 17, Москва, Россия, 125362",8083.0,4325.0,True,55.82666,37.444790000000005,0.11938961362615368
5001,"Mik-on 4,16            Luchegorsk     ","посёлок городского типа Лучегорск, 2, Пожарский район, Приморский край, Россия",8083.0,4352.0,True,46.444951,134.30507,0.21166760308946367
5002,"PUGACHEVA,96           Saratov        ","улица имени Е.И. Пугачёва, 96, Саратов, Россия",8083.0,4371.0,True,51.535069,46.013847,0.13531981680688412
5003," Bakhturova, 12        Volgograd      ","улица Бахтурова, 12, Волгоград, Россия",8083.0,4377.0,True,48.528123,44.575958,0.07908239017959327
5004,"Pushkina , 165         Abakan         ","улица Пушкина, 165, Абакан, Республика Хакасия, Россия, 655017",8083.0,4378.0,True,53.715141,91.433719,0.16186903052095727
5005,"Moskovskiy pr, 129/1   Voronezh       ","Московский проспект, 129/1, Воронеж, Россия, 394005",8083.0,4380.0,True,51.717746999999996,39.177533000000004,0.14747158559932802
5006,"LENINGRADSKIY PR., 55  Moskva         ","Ленинградский проспект, 55, Москва, Россия, 125167",8083.0,4408.0,True,55.801368999999994,37.525612,0.13581817664611087
5007,"LENINA, 220            YUzhno-Sakhalin","улица Ленина, 220, Южно-Сахалинск, Сахалинская область, Россия, 693020",8083.0,4416.0,True,46.958669,142.729246,0.1514732050988925
5008,"TSentralnaya, 19       Berezovka      ","Центральная улица, село Березовка, Майнский район, Ульяновская область, Россия",8083.0,4430.0,True,54.051202,47.62334,0.18453879362873404
5009,"ESENINA, 15 A          Y-SAKHALINSK   ","улица Есенина, 15А, Южно-Сахалинск, Сахалинская область, Россия, 693013",32.0,8527.0,True,46.930307,142.747428,0.08228272682643083
5010,"PORTOVAYA, 10          KORSAKOV       ","Портовая улица, 10, Корсаков, Сахалинская область, Россия, 694020",32.0,8528.0,True,46.619532,142.76828700000002,0.02297445704064476
5011,"KHIMKI, MOSKOVSKAYA, 14MOSCOW         ",,32.0,8683.0,True,37.43039,55.88874,-0.11544146026721555
5012,"MANEZHNAYA PL., 1, STR.MOSCOW         ","Кремль, вл1, Москва, Россия",32.0,8687.0,True,55.751396,37.613341,-0.08762740266110175
5013,"KOMSOMOLSKAYA, 76      TOLYATTI       ","Комсомольская улица, 76, Тольятти, Самарская область, Россия, 445009",32.0,36.0,True,53.519311,49.416484999999994,0.13334916929647558
5014,"TALNAKHSKAYA, 56       NORILSK        ","Талнахская улица, 56, Норильск, Красноярский край, Россия, 663318",32.0,40.0,True,69.356626,88.205551,0.17327180861079508
5015,"MOSKOVSKAYA, 2         KYZYL          ","Московская улица, 2, Кызыл, Республика Тыва, Россия, 667010",32.0,41.0,True,51.705247,94.40575,0.1545328148770817
5016,"SOLNECHNAYA, 18.3      KRASNODAR      ","Солнечная улица, 18/3, Краснодар, Россия",32.0,48.0,True,45.071466,39.0044,0.15279746024852325
5017,"VERESHCHAGINA, 45      CHEREPOVETS    ","улица Верещагина, 45, Череповец, Вологодская область, Россия, 162606",32.0,50.0,True,59.128135,37.915463,0.15122572975870294
5018,"BOLSH. MORSKAYA,14A    S.PETERBURG    ","Большая Морская улица, 14, Санкт-Петербург, Россия, 191186",32.0,302.0,True,59.93595799999999,30.317674,-0.12439658399799668
5019,"PR.100LET VLADIV,88    VLADIVOSTOK    ",,32.0,305.0,True,131.940956,43.099825,-0.06482870483413647
5020,"POKROVKA, 31.1         MOSCOW         ","улица Покровка, 31с1, Москва, Россия, 105062",32.0,310.0,True,55.76084399999999,37.649409000000006,-0.12129442313088964
5021,"VARSHAVSKOE, 1C.1.2    MOSCOW         ","Варшавское шоссе, 1с1, Москва, Россия, 117105",32.0,312.0,True,55.703987,37.626187,-0.06204000536338215
5022,BATAREYNAYA 273           SLAVYANSK-N-,"Батарейная улица, 273, Славянск-на-Кубани, Краснодарский край, Россия, 353560",496.5,1981.0,True,45.255846000000005,38.115832,0.016247774889446658
5023,KULIBINA 3                N.NOVGOROD  ,"улица Кулибина, 3, Нижний Новгород, Россия, 603022",496.5,1983.0,True,56.30739200000001,43.989053000000006,-0.06326281557170005
5024,SOVETSKAYA 107            KUTULIK     ,"Советская улица, 107, посёлок Кутулик, Аларский район, Иркутская область, Россия, 669451",496.5,1986.0,True,53.35176800000001,102.785064,-0.07081020357539901
5025,KARLA MARKSA 1B           ZHUKOVKA    ,"улица Карла Маркса, 1, Жуковка, Брянская область, Россия, 242700",496.5,1996.0,True,53.533292,33.726601,0.0282373997885274
5026,KOVALYA 50A               KALININSKAYA,"улица Коваля, 50А, станица Калининская, Калининский район, Краснодарский край, Россия",496.5,2004.0,True,45.485917,38.667928,-0.037678943984738464
5027,LENINA 28                 SHALINSKOYE ,"улица Ленина, 28, село Шалинское, Манский район, Красноярский край, Россия, 663510",496.5,2009.0,True,55.719485,93.761523,-0.10820097793746958
5028,VOLKOVA 16-B              NOVOMICHURIN,"улица Волкова, 16, Новомичуринск, Пронский район, Рязанская область, Россия, 391160",496.5,2019.0,True,54.03889399999999,39.7479,-0.10798246101868547
5029,KOMMUNAROV 89             ELETS       ,"улица Коммунаров, 89, Елец, Липецкая область, Россия, 399783",496.5,2024.0,True,52.626256000000005,38.474619,-0.02465160324853872
5030,VESELOVSKOGO 45           SARANSK     ,"улица Веселовского, 45, Саранск, Республика Мордовия, Россия, 430021",496.5,2851.0,True,54.225496,45.127192,-0.1185289808648383
5031,SADOVAYA 19A              YADRIN      ,"Садовая улица, 19А, Ядрин, Чувашская Республика, Россия, 429060",496.5,2881.0,True,55.946068000000004,46.200328000000006,-0.06310237734936679
5032,VODOPIANOVA 17A           LIPETSK     ,"улица Водопьянова, 17А, Липецк, Россия, 398046",496.5,2883.0,True,52.591285,39.544009,-0.046864166694917914
5033,MENDELEEVA 47A            KURSK       ,"улица Менделеева, 47А, Курск, Россия, 305045",496.5,2887.0,True,51.669769,36.074006,-0.02209702985958717
5034,SOVETSKAYA 74             SCHERBAKUL  ,"Советская улица, 74, посёлок городского типа Шербакуль, Шербакульский район, Омская область, Россия, 646700",496.5,2892.0,True,54.631358,72.397079,-0.0736785817610183
5035,KIROVA 68                 TOMSK       ,"проспект Кирова, 68, Томск, Россия, 634012",496.5,2902.0,True,56.461228000000006,84.991289,-0.05493165458651545
5036,SOVETSKAYA 17             SAKMARA     ,"Советская улица, 17, село Сакмара, Сакмарский район, Оренбургская область, Россия, 461420",496.5,2910.0,True,51.983798,55.335530000000006,-0.10585538710036624
5037,WILLIAMSA 26              TULA        ,"улица Вильямса, 26, Тула, Россия, 300010",496.5,2917.0,True,54.207910999999996,37.68942,-0.07986037185498078
5038,SREDNE-MOSKOVSKAYA 32B    VORONEZH    ,"Средне-Московская улица, 32, Воронеж, Россия, 394030",496.5,2925.0,True,51.667864,39.197152,-0.05844331821237311
5039,POLKA NORMANDI NEMAN 69   IVANOVO     ,"улица Полка Нормандия-Неман, 69, Иваново, Россия, 153043",496.5,2926.0,True,57.030989,40.980154999999996,-0.09068490850025568
5040,POCHTOVAYA 21A            ODESSKOYE   ,"Почтовая улица, 21, село Одесское, Одесский район, Омская область, Россия, 646860",496.5,2932.0,True,54.210823,72.96096999999999,0.02194430679822974
5041,NOVGORODSKAYA 37          ANDREAPOL   ,"Новгородская улица, 37, Андреаполь, Тверская область, Россия",496.5,2933.0,True,56.6469,32.273099,-0.0936660172205154
5042,LENINA 35                 OBOYAN      ,"улица Ленина, 35, Обоянь, Курская область, Россия",496.5,2937.0,True,51.21096,36.269695,0.010758461068314004
5043,LENINA 88A                OBOYAN      ,"улица Ленина, 88А, Обоянь, Курская область, Россия, 306230",496.5,2938.0,True,51.212664000000004,36.28706,0.006970162646517621
5044,SOVETSKAYA 45             MEDVENKA    ,"Советская улица, 45, посёлок городского типа Медвенка, Медвенский район, Курская область, Россия, 307030",496.5,2943.0,True,51.418248999999996,36.110639,-0.09682053804267364
5045,KORABELNAYA 41            ULAN-UDE    ,"Корабельная улица, 41, Улан-Удэ, Республика Бурятия, Россия, 670000",496.5,2949.0,True,51.834842,107.573085,-0.024847191570399527
5046,TSENTRALNAYA 11           VEYDELEVKA  ,"Центральная улица, 11, посёлок городского типа Вейделевка, Вейделевский район, Белгородская область, Россия, 309720",496.5,2956.0,True,50.150135,38.443915000000004,-0.0766726095421661
5047,LENINA SQ. 5A             KSTOVO      ,"площадь Ленина, 5А, Кстово, Нижегородская область, Россия, 607657",496.5,2961.0,True,56.150498999999996,44.211296000000004,-0.05681737568996649
5048,RECHNAYA 1                MORSHANSK   ,"Речная улица, 1, Моршанск, Тамбовская область, Россия, 393959",496.5,2962.0,True,53.43261,41.813962,0.04000991005533283
5049,K.MARKSA 20               SVOBODNYY   ,"улица Карла Маркса, 20, Свободный, Амурская область, Россия",496.5,2977.0,True,51.375822,128.135396,0.001297215821529319
5050,LENINA 50                 PERM        ,"улица Ленина, 50, Пермь, Россия",496.5,4454.0,True,58.011860999999996,56.242253000000005,0.022507605898680737
5051,SVERDLOVA 4               ISETSKOYE   ,"улица Свердлова, 4, село Исетское, Исетский район, Тюменская область, Россия, 626380",496.5,4461.0,True,56.475916000000005,65.32939499999999,-0.0032773305465163102
5052,LENINA 213                YU-SAKHALINS,"улица Ленина, 213, Южно-Сахалинск, Сахалинская область, Россия, 693020",496.5,4462.0,True,46.954689,142.730917,0.02976280193281328
5053,LENINA 117                KEMEROVO    ,"проспект Ленина, 117, Кемерово, Россия, 650056",496.5,4465.0,True,55.344628,86.14672,-0.0563509372914599
5054,KRASNOARMEYSKAYA 78       MELENKI     ,"Красноармейская улица, 78, Меленки, Владимирская область, Россия, 602102",496.5,4476.0,True,55.339498,41.631164,0.09502310380297256
5055,SALMYSHSKAYA 41           ORENBURG    ,"Салмышская улица, 41, Оренбург, Россия",496.5,4494.0,True,51.827212,55.163169999999994,-0.08157905807365859
5056,50 LET OKTYABRYA 16/1     PETROPAVLOVS,"проспект 50 лет Октября, 16/1, Петропавловск-Камчатский, Камчатский край, Россия, 683024",496.5,4522.0,True,53.056988,158.63505,0.04093613460387483
5057,LUNACHARSKOGO 19B         VALDAY      ,"улица Луначарского, 19А, Валдай, Новгородская область, Россия, 175400",496.5,4528.0,True,57.975584,33.252479,0.03828173744710329
5058,RESPUBLIKANSKAYA 108      YAROSLAVL   ,"Республиканская улица, 108/1, Ярославль, Россия, 150000",496.5,4547.0,True,57.622785,39.876575,-0.1001214289644553
5059,POBEDY 48                 KURSK       ,"проспект Победы, 48, Курск, Россия, 305014",496.5,4555.0,True,51.781763,36.171851000000004,-0.04921206351895615
5060,GOGOLYA 2A                UZHUR       ,"улица Гоголя, 2А, Ужур, Красноярский край, Россия, 662252",496.5,4557.0,True,55.316703000000004,89.832229,-0.0953270997542102
5061,BELINSKOGO 148            KUZNETSK    ,"улица Белинского, 148, Кузнецк, Пензенская область, Россия",496.5,4560.0,True,53.111065,46.612888,-0.1064779890995987
5062,OKTIABRSKAYA 51           SENGILEY    ,"Октябрьская улица, 51, Сенгилей, Ульяновская область, Россия",496.5,4567.0,True,53.962615,48.792084,-0.04001134375955997
5063,MINSKAYA 27               KUZNETSK    ,"Минская улица, 27, Кузнецк, Пензенская область, Россия, 442537",496.5,4575.0,True,53.108233,46.567479,-0.07746331490027827
5064,LENINA 62/1               YALUTOROVSK ,"улица Ленина, 62С1, Ялуторовск, Тюменская область, Россия, 627014",496.5,4580.0,True,56.65749399999999,66.30749,-0.04640877141072105
5065,SOVETSKAYA 33A            S. TERNOVKA ,"Советская улица, 33А, село Терновка, Терновский район, Воронежская область, Россия",496.5,4590.0,True,51.686506,41.589869,-0.09288684896591197
5066,GASTELLO 30/11            TAMBOV      ,"улица Гастелло, 30, Тамбов, Россия, 392009",496.5,4602.0,True,52.717645999999995,41.415353,-0.055568841733710274
5067,PERENSONA 33              KRASNOYARSK ,"улица Перенсона, 33, Красноярск, Россия, 660049",496.5,4611.0,True,56.015046999999996,92.865921,0.003661506854844261
5068,UL.VESNI 7B               KRASNOYARSK ,"улица Весны, 7, микрорайон Взлётка, Советский район, Красноярск, Россия",496.5,4618.0,True,56.037916,92.909669,-0.06129974758672604
5069,SHOSSEYNAYA 8             KOZLOVKA    ,"Шоссейная улица, 8, Козловка, Чувашская Республика, Россия",496.5,4622.0,True,55.839011,48.254748,-0.10067053150795736
5070,"PR-T. KOMAROVA 2, KOR.2   OMSK        ","проспект Комарова, 2/2, Омск, Россия, 644119",496.5,4623.0,True,54.997724,73.282701,-0.10296977307620064
5071,KRASN.RABOCHIY 27         KRASNOYARSK ,"проспект имени Газеты Красноярский Рабочий, 27, Красноярск, Россия, 660037",496.5,4625.0,True,56.01988299999999,93.00545600000001,-0.0935868545902531
5072,GAGARINA 68               MTSENSK     ,"улица Гагарина, 68, Мценск, Орловская область, Россия",496.5,4627.0,True,53.27755,36.573784,-0.0894748273339185
5073,GRAZHDANSKAYA 10          KOLOMNA     ,"Гражданская улица, 10, Коломна, Московская область, Россия, 140400",496.5,4629.0,True,55.096523,38.760149,0.015865888524847917
5074,KALININA 120              KHABAROVSK  ,"улица Калинина, 120, Хабаровск, Россия, 680000",496.5,4637.0,True,48.480002,135.055801,0.01440743943099928
5075,KOMSOMOLSKAYA 32          SUHOBUZIMSKO,"Комсомольская улица, 32, село Сухобузимское, Сухобузимский район, Красноярский край, Россия, 663040",496.5,4650.0,True,56.50167,93.27743000000001,-0.032015777744242364
5076,BABUSHKINA 33             CHITA       ,"улица Бабушкина, 33, Чита, Забайкальский край, Россия, 672039",496.5,4653.0,True,52.030549,113.52168300000001,-0.03665913019734285
5077,SOVETSKAYA 21             KARATUZSKOE ,"Советская улица, 21, село Каратузское, Каратузский район, Красноярский край, Россия, 662850",496.5,4657.0,True,53.603007,92.87485,-0.11610208061543956
5078,ENGELSA 6                 SLOBODSKOY  ,"улица Энгельса, 6, Слободской, Кировская область, Россия, 613150",496.5,4663.0,True,58.732932,50.181733,0.08603731419705221
5079,BOYTSOV 9-DIVIZIYI 179    KURSK       ,"улица Бойцов 9-й Дивизии, 179, Курск, Россия, 305003",496.5,4664.0,True,51.731209,36.152699,-0.10382054448325047
5080,GORKOGO 37                MALINO      ,"улица Горького, 37, рабочий посёлок Малино, городской округ Ступино, Московская область, Россия, 142850",496.5,4688.0,True,55.12575699999999,38.16806,-0.008939823259917816
5081,"POBEDY AVE, 27            PENZA       ","проспект Победы, 27, Пенза, Россия, 440011",496.5,4695.0,True,53.21682,44.982114,-0.1101111625655378
5082,PLEKHANOVA 19             PENZA       ,"улица Плеханова, 19, Пенза, Россия, 440000",496.5,4696.0,True,53.200291,45.012091,-0.007819577747272728
5083,SOVETSKAYA 7              BASHMAKOVO  ,"Советская улица, 7, поселок городского типа Башмаково, Башмаковский район, Пензенская область, Россия, 442060",496.5,4702.0,True,53.210964000000004,43.038159,-0.061898935645211116
5084,TOMSKAYA 20               KISELIOVSK  ,"Томская улица, 20, Киселёвск, Кемеровская область, Россия, 652707",496.5,4717.0,True,53.970767,86.723061,-0.04086659104238652
5085,POYARKOVA 10              YAKUTSK     ,"улица Пояркова, 10, Якутск, Республика Саха (Якутия), Россия, 677000",496.5,8479.0,True,62.038456000000004,129.737397,0.04976505365011159
5086,MIRA 7                    MOZHAYSK    ,"улица Мира, 7, Можайск, Московская область, Россия, 143200",496.5,8491.0,True,55.505494999999996,36.028884000000005,-0.014914754302167913
5087,SOVETSKAYA 25             S. MAYA     ,,496.5,8495.0,True,116.502994,-29.878786,-0.11845937309446562
5088,HRUSTALNAYA 19B           ULYANOVSK   ,"Хрустальная улица, 19, Ульяновск, Россия, 432044",496.5,8507.0,True,54.259553000000004,48.335668,-0.07383090761186414
5089,LENINA 142                BLAGOVESCHNS,"улица Ленина, 142, Благовещенск, Амурская область, Россия",496.5,8543.0,True,50.259294,127.51633100000001,-0.0733752602123017
5090,LENINGRADSKAYA 100        PETROPAVLOVS,"Ленинградская улица, 100, Петропавловск-Камчатский, Камчатский край, Россия, 683003",496.5,8544.0,True,53.03778199999999,158.658532,-0.010473927339849469
5091,BORISA BOGATKOVA 201      NOVOSIBIRSK ,"улица Бориса Богаткова, 201, Новосибирск, Россия, 630089",496.5,8555.0,True,55.035364,82.973745,-0.004055051663787908
5092,RYDZINSKOGO 24/2          YAKUTSK     ,"улица Рыдзинского, 24/2, Якутск, Республика Саха (Якутия), Россия, 677005",496.5,8561.0,True,62.048814,129.718703,-0.07190356462841761
5093,OKTYABRSKAYA 8            UZLOVAYA    ,"Октябрьская улица, 8, Узловая, Тульская область, Россия, 301600",496.5,8569.0,True,53.975374,38.157666,-0.09407090326987227
5094,"LENINA AVE, 26A           CHELYABINSK ","проспект Ленина, 26А, Челябинск, Россия, 454007",496.5,8571.0,True,55.161908,61.43134499999999,-0.054607455148310516
5095,GAGARINA 23               CHEBOKSARY  ,"улица Юрия Гагарина, 23, Чебоксары, Чувашская Республика, Россия",496.5,8579.0,True,56.128009,47.265146,-0.10925892801011618
5096,PROSP. OKTYABRSKY 101     TVER        ,"Октябрьский проспект, 101, Тверь, Россия, 170043",496.5,8580.0,True,56.815828,35.886573,-0.08136820331126238
5097,YAROSHENKO 1              NIZHNIY NOVG,"улица Ярошенко, 1, Нижний Новгород, Россия, 603035",496.5,8586.0,True,56.330156,43.854432,-0.12066168948297692
5098,BUYKO 20A                 ULAN-UDE    ,"улица Буйко, 20А, Улан-Удэ, Республика Бурятия, Россия, 670002",496.5,8599.0,True,51.848559,107.620246,-0.05110795641969873
5099,RILENKOVA 61A             SMOLENSK    ,"улица Рыленкова, 61А, Смоленск, Россия, 214036",496.5,8602.0,True,54.759358,32.105366,-0.05395832862495974
5100,NOVOMOSKOVSKAYA 2/8       SMOLENSK    ,"Ново-Московская улица, 2/8, Смоленск, Россия, 214012",496.5,8603.0,True,54.794290000000004,32.055707,-0.0611838206876717
5101,ZHORNITSKOGO 33           YAKUTSK     ,"улица Жорницкого, 33, Якутск, Республика Саха (Якутия), Россия, 677015",496.5,8605.0,True,62.063304,129.715272,0.002322025099109253
5102,LENINA 45                 VYAZNIKI    ,"улица Ленина, 45, Вязники, Владимирская область, Россия, 601443",496.5,8609.0,True,56.239658,42.11603,0.03722502018669746
5103,KHROMOVA 17/1             TVER        ,"улица Хромова, 17к1, Тверь, Россия, 170039",496.5,8616.0,True,56.880415,35.845951,-0.09404913296127944
5104,KIROVA 391                SAMARA      ,"проспект Кирова, 391, Самара, Россия, 443114",496.5,8637.0,True,53.249979,50.224978,-0.09723538359257328
5105,MOSKOVSKIY 89             BRYANSK     ,"Московский проспект, 89, Брянск, Россия, 241004",496.5,8653.0,True,53.212382,34.441875,-0.1286170648092518
5106,MOSKOVSKAYA 212           KALUGA      ,"Московская улица, 212, Калуга, Россия",496.5,8656.0,True,54.530985,36.268743,0.014059113200021085
5107,LENINA 31                 TARBAGATAY  ,"улица Ленина, 29, село Тарбагатай, Тарбагатайский район, Республика Бурятия, Россия",496.5,8661.0,True,51.478281,107.371296,0.062462169100811774
5108,SHAKHTAMANOVA 3A          KHASAVYURT  ,"Хасавюрт, 1А, Республика Дагестан, Россия",496.5,8668.0,True,43.235416,46.577701,-0.07981619097786168
5109,KOMSOMOLSKAYA 86          S. KRASNY YA,"Комсомольская улица, 86, село Красный Яр, Красноярский район, Самарская область, Россия, 446370",496.5,8672.0,True,53.497076,50.387735,-0.08348655708590771
5110,SH. KRIKKOVSKOE 20        KINGISEPP   ,"Крикковское шоссе, 20, Кингисепп, Ленинградская область, Россия, 188480",496.5,8675.0,True,59.387921,28.611306,-0.057532157783297073
5111,KRASNAYA 6                RTISHEVO    ,"Красная улица, 6, Ртищево, Саратовская область, Россия, 412031",496.5,8694.0,True,52.25697,43.785278999999996,-0.002359889747585047
5112,ILYICHA 30                SHATURA     ,"проспект Ильича, 30, Шатура, Московская область, Россия, 140700",496.5,8707.0,True,55.575306999999995,39.536347,0.0145897426683293
5113,DOLGORUKOVSKAYA 40        MOSKVA      ,"Долгоруковская улица, 40, Москва, Россия, 127006",496.5,8721.0,True,55.778137,37.6024,0.05164011481606626
5114,"LERMONTOVSKIY AVE, 2/1    MOSCOW      ","Лермонтовский проспект, 2к1, Москва, Россия, 109145",496.5,8737.0,True,55.703961,37.844809999999995,0.02675876270411845
5115,OKTYABRSKAYA 24           YAKUTSK     ,"Октябрьская улица, 24, Якутск, Республика Саха (Якутия), Россия, 677027",496.5,8738.0,True,62.028887,129.71608899999998,0.036858563442464264
5116,MOSKOVSKAYA 9/8           MELNIKOVO   ,"Московская улица, 9/8, село Мельниково, Шегарский район, Томская область, Россия",496.5,8748.0,True,56.549997999999995,84.090512,-0.11241311335296364
5117,BELYAEVA 1                SMOLENSK    ,"улица Беляева, 1, Смоленск, Россия, 214012",496.5,8749.0,True,54.792613,32.048341,-0.12051675931769425
5118,LENINA 102                NACHALOVO   ,"улица Ленина, 102, село Началово, Приволжский район, Астраханская область, Россия, 416450",496.5,8754.0,True,46.339545,48.211692,-0.056333351026550765
5119,PARTIZANSKAYA 2           ARTEM       ,"Партизанская улица, 2, Артём, Приморский край, Россия, 692760",496.5,8773.0,True,43.352221,132.17554199999998,-0.0073232234106598544
5120,VOROVSKOGO 135            KIROV       ,"улица Воровского, 135, Киров, Россия",496.5,8777.0,True,58.598578,49.605311,-0.08507428355613622
5121,OKTYABRSKAYA 10A          KAMEN-RYBOLO,"Октябрьская улица, 10, село Камень-Рыболов, Ханкайский район, Приморский край, Россия, 692684",496.5,8782.0,True,44.744383,132.04535800000002,-0.00959504700773074
5122,MKR.7 1A                  ELISTA      ,"7-й микрорайон, 1А, Элиста, Республика Калмыкия, Россия",496.5,8796.0,True,46.304468,44.298002000000004,-0.0675522855754169
5123,LENINA 241                ELISTA      ,"улица В.И. Ленина, 241, Элиста, Республика Калмыкия, Россия",496.5,8803.0,True,46.308222,44.264665,0.022465801506548016
5124,PUSHKINA 59               TROITSKOE   ,"улица Пушкина, 59, село Троицкое, Липецкий район, Липецкая область, Россия, 398530",496.5,8805.0,True,52.495802000000005,39.51088,-0.0385039281762681
5125,CHKALOVA 14               S. TROITSKOY,"улица Чкалова, 14, Шемуршинский район, Чувашская Республика, Россия",496.5,8806.0,True,54.879583,47.567142,-0.09704291458134776
5126,SHELESTA 116A             KHABAROVSK  ,"улица Шелеста, 116А, Хабаровск, Россия, 680042",496.5,7.0,True,48.520503000000005,135.052576,-0.04876920597896814
5127,LENINA 185                DYATKOVO    ,"улица Ленина, 185, Дятьково, Брянская область, Россия, 242603",496.5,15.0,True,53.602093,34.331724,-0.052285387714531305
5128,KRASNOARMEYSKAYA 102      KYZYL       ,"Красноармейская улица, 102, Кызыл, Республика Тыва, Россия, 667000",496.5,65.0,True,51.716977,94.43953499999999,0.01794763976019736
5129,KOLOMEYTSEVA 13A          YASHKUL     ,"улица Коломейцева, 13, поселок Яшкуль, Яшкульский район, Республика Калмыкия, Россия, 359150",496.5,69.0,True,46.171941,45.352265,-0.031345487482966214
5130,DZERZHINSKOGO 57          KINTSY      ,"улица Дзержинского, 57, Клинцы, Брянская область, Россия, 243140",496.5,79.0,True,52.752843999999996,32.247372,-0.015404429099390162
5131,PERVOMAYSKAYA 4           FEDOROVSKAYA,"Первомайская улица, 1, станица Фёдоровская, Абинский район, Краснодарский край, Россия, 353315",496.5,91.0,True,45.079136,38.464468,0.0543352558914627
5132,GORKOGO 122               VOLOGDA     ,"улица Горького, 122, Вологда, Россия, 160014",496.5,98.0,True,59.221568999999995,39.912516,-0.00923507772505952
5133,SKORIKOVA 17              BELOGORSK   ,"улица Скорикова, 17, Белогорск, Амурская область, Россия, 676850",496.5,130.0,True,50.919277,128.480043,-0.060463162736730525
5134,KOCHETOVA 62              KYZYL       ,"улица Кочетова, 62, Кызыл, Республика Тыва, Россия, 667000",496.5,134.0,True,51.718969,94.43375,-0.03721889481850248
